id,referencia,marca,capacidad,ciudad,responsable
4824,ACH-22,Sony,386,Gold Cost,Alex Cremento
8478,ACH-22,Kalley,1054,Medellín,Jhon Doe
308,ACH-22,Rico,1675,Melbourne,Alan Brito Delgado
5501,ACH-01,Rico,966,Santa Fé,Jhon Doe
5667,ACH-01,Kalley,1814,Medellín,Cindy Nero
7315,ACH-43,Rico,1444,Santa Fé,Alan Brito Delgado
4734,ACH-43,Sony,613,Medellín,Alex Cremento
7316,ACH-22,Rico,243,Melbourne,Jhon Doe
4593,ACH-01,Rico,1464,Gold Cost,Alan Brito Delgado
516,ACH-01,Kalley,1794,Gold Cost,Jhon Doe
5220,ACH-01,Sony,124,Medellín,Cindy Nero
6929,ACH-01,Sony,1212,Medellín,Cindy Nero
2916,ACH-01,Rico,632,Melbourne,Alex Cremento
5306,ACH-43,Rico,1635,Gold Cost,Jhon Doe
8121,ACH-22,Sony,380,Melbourne,Cindy Nero
3726,ACH-01,Rico,297,La Guajira,Santiago Norrea
290,ACH-01,Rico,1542,Melbourne,Alan Brito Delgado
1398,ACH-01,Sony,948,Gold Cost,Alex Cremento
7298,ACH-01,Rico,1138,Gold Cost,Santiago Norrea
3556,ACH-43,Rico,825,Melbourne,Jhon Doe
174,ACH-01,Rico,569,Gold Cost,Alan Brito Delgado
7269,ACH-43,Kalley,1790,Santa Fé,Alex Cremento
208,ACH-01,Sony,714,La Guajira,Jhon Doe
4114,ACH-01,Kalley,974,Gold Cost,Alan Brito Delgado
2305,ACH-43,Rico,1088,Gold Cost,Alan Brito Delgado
7403,ACH-43,Rico,956,La Guajira,Santiago Norrea
6941,ACH-43,Sony,1201,Santa Fé,Jhon Doe
5378,ACH-01,Kalley,1393,Melbourne,Alan Brito Delgado
9669,ACH-22,Kalley,762,Santa Fé,Cindy Nero
10,ACH-22,Sony,219,Melbourne,Alex Cremento
4111,ACH-43,Rico,765,Medellín,Alex Cremento
2880,ACH-43,Kalley,1502,Santa Fé,Alex Cremento
1357,ACH-01,Sony,1900,Santa Fé,Jhon Doe
33,ACH-22,Rico,1982,Melbourne,Jhon Doe
6074,ACH-43,Sony,1180,Melbourne,Alex Cremento
367,ACH-43,Sony,324,Santa Fé,Alan Brito Delgado
8105,ACH-43,Rico,1457,Melbourne,Alan Brito Delgado
8076,ACH-01,Sony,1610,Medellín,Cindy Nero
2802,ACH-43,Kalley,964,Santa Fé,Alan Brito Delgado
2462,ACH-43,Rico,977,Gold Cost,Alan Brito Delgado
1186,ACH-22,Kalley,1147,Melbourne,Jhon Doe
1572,ACH-01,Kalley,1841,Santa Fé,Cindy Nero
3410,ACH-22,Kalley,1642,Medellín,Alan Brito Delgado
9224,ACH-22,Kalley,274,Santa Fé,Santiago Norrea
6735,ACH-43,Rico,1203,La Guajira,Cindy Nero
6597,ACH-01,Sony,161,Santa Fé,Alan Brito Delgado
9241,ACH-01,Kalley,352,Santa Fé,Cindy Nero
9653,ACH-22,Sony,473,Melbourne,Alan Brito Delgado
6602,ACH-01,Sony,1084,Melbourne,Santiago Norrea
1137,ACH-43,Rico,1839,Gold Cost,Jhon Doe
6094,ACH-01,Sony,1499,Medellín,Jhon Doe
7027,ACH-22,Rico,479,Gold Cost,Alex Cremento
7693,ACH-43,Rico,448,Medellín,Santiago Norrea
4682,ACH-22,Kalley,1878,Santa Fé,Jhon Doe
6163,ACH-01,Kalley,1115,Medellín,Santiago Norrea
573,ACH-22,Sony,1991,La Guajira,Alex Cremento
4623,ACH-22,Sony,1153,Medellín,Alan Brito Delgado
5714,ACH-22,Sony,1075,Medellín,Alex Cremento
6862,ACH-01,Rico,823,Santa Fé,Cindy Nero
2309,ACH-43,Rico,1891,La Guajira,Alex Cremento
8645,ACH-01,Sony,1703,La Guajira,Cindy Nero
6960,ACH-01,Kalley,1551,Melbourne,Santiago Norrea
4544,ACH-01,Rico,1694,Medellín,Alex Cremento
8420,ACH-22,Sony,927,Santa Fé,Alex Cremento
3247,ACH-43,Kalley,528,Gold Cost,Santiago Norrea
9390,ACH-01,Kalley,1422,Gold Cost,Cindy Nero
9747,ACH-01,Kalley,1315,Medellín,Alan Brito Delgado
459,ACH-22,Kalley,1515,Melbourne,Cindy Nero
5454,ACH-01,Kalley,1055,Gold Cost,Alex Cremento
7242,ACH-43,Sony,1352,Medellín,Alan Brito Delgado
4808,ACH-43,Kalley,1648,Santa Fé,Cindy Nero
5564,ACH-01,Sony,676,La Guajira,Alex Cremento
560,ACH-01,Sony,1732,La Guajira,Cindy Nero
9658,ACH-22,Sony,1051,Melbourne,Cindy Nero
9188,ACH-01,Sony,1017,Medellín,Jhon Doe
9797,ACH-43,Rico,1570,La Guajira,Jhon Doe
2107,ACH-43,Rico,867,Melbourne,Alex Cremento
4009,ACH-43,Sony,960,Medellín,Alex Cremento
3676,ACH-43,Kalley,744,Santa Fé,Cindy Nero
1873,ACH-01,Kalley,181,La Guajira,Santiago Norrea
9274,ACH-22,Kalley,1722,La Guajira,Alan Brito Delgado
2030,ACH-22,Rico,1433,Melbourne,Jhon Doe
6268,ACH-43,Sony,965,Gold Cost,Alex Cremento
8623,ACH-43,Sony,375,Gold Cost,Jhon Doe
2558,ACH-43,Sony,1131,La Guajira,Alex Cremento
2923,ACH-22,Sony,1275,Melbourne,Santiago Norrea
569,ACH-22,Kalley,315,Medellín,Jhon Doe
6719,ACH-01,Rico,1332,Medellín,Cindy Nero
1538,ACH-01,Sony,1342,La Guajira,Santiago Norrea
8611,ACH-43,Rico,354,La Guajira,Alan Brito Delgado
6061,ACH-43,Kalley,890,Melbourne,Alan Brito Delgado
5052,ACH-01,Rico,552,Santa Fé,Cindy Nero
9587,ACH-22,Kalley,1617,La Guajira,Santiago Norrea
6227,ACH-43,Kalley,1790,Melbourne,Jhon Doe
9838,ACH-43,Rico,1976,Santa Fé,Santiago Norrea
6242,ACH-22,Rico,967,Medellín,Jhon Doe
8473,ACH-01,Sony,1062,Santa Fé,Alex Cremento
2682,ACH-01,Kalley,889,Gold Cost,Santiago Norrea
4178,ACH-22,Kalley,772,Medellín,Santiago Norrea
7420,ACH-43,Kalley,1550,Santa Fé,Cindy Nero
8318,ACH-22,Sony,550,Santa Fé,Cindy Nero
8803,ACH-22,Rico,1677,Medellín,Alex Cremento
1528,ACH-43,Kalley,1791,Melbourne,Alex Cremento
2499,ACH-43,Rico,996,La Guajira,Alex Cremento
6344,ACH-01,Sony,1812,La Guajira,Cindy Nero
7256,ACH-43,Sony,348,La Guajira,Santiago Norrea
5817,ACH-01,Sony,388,Medellín,Santiago Norrea
8070,ACH-22,Sony,398,Gold Cost,Cindy Nero
3592,ACH-43,Sony,1067,Medellín,Alan Brito Delgado
1268,ACH-01,Rico,114,Melbourne,Cindy Nero
57,ACH-01,Sony,365,Melbourne,Jhon Doe
2669,ACH-22,Rico,1500,Santa Fé,Santiago Norrea
2627,ACH-22,Sony,163,Gold Cost,Jhon Doe
425,ACH-43,Rico,760,Santa Fé,Alex Cremento
280,ACH-22,Rico,1596,Melbourne,Alan Brito Delgado
837,ACH-01,Rico,1885,La Guajira,Cindy Nero
4962,ACH-22,Kalley,143,Santa Fé,Alan Brito Delgado
8547,ACH-01,Sony,1920,La Guajira,Alan Brito Delgado
5812,ACH-22,Rico,1801,La Guajira,Alan Brito Delgado
6724,ACH-01,Kalley,233,Gold Cost,Cindy Nero
5446,ACH-43,Rico,1013,Santa Fé,Jhon Doe
9032,ACH-01,Kalley,703,Melbourne,Jhon Doe
6508,ACH-22,Sony,1728,La Guajira,Santiago Norrea
5947,ACH-22,Rico,730,La Guajira,Jhon Doe
1849,ACH-43,Sony,602,Melbourne,Jhon Doe
3441,ACH-01,Sony,1484,La Guajira,Santiago Norrea
8783,ACH-22,Kalley,1131,Santa Fé,Alex Cremento
2236,ACH-22,Rico,1412,Gold Cost,Cindy Nero
4048,ACH-22,Kalley,1538,La Guajira,Jhon Doe
2374,ACH-43,Rico,1577,La Guajira,Jhon Doe
1140,ACH-01,Kalley,1865,Santa Fé,Santiago Norrea
6721,ACH-01,Kalley,420,Medellín,Santiago Norrea
4410,ACH-22,Sony,685,Gold Cost,Alan Brito Delgado
2140,ACH-43,Sony,500,Santa Fé,Jhon Doe
1740,ACH-22,Rico,1403,Santa Fé,Alex Cremento
2019,ACH-01,Rico,1770,La Guajira,Alan Brito Delgado
300,ACH-22,Rico,1502,Gold Cost,Cindy Nero
9947,ACH-43,Rico,750,Medellín,Santiago Norrea
4299,ACH-22,Kalley,1900,Melbourne,Jhon Doe
9555,ACH-43,Sony,1012,Melbourne,Jhon Doe
9289,ACH-43,Sony,980,Santa Fé,Jhon Doe
2955,ACH-01,Rico,1666,Gold Cost,Santiago Norrea
2739,ACH-22,Sony,858,La Guajira,Alan Brito Delgado
7293,ACH-01,Rico,1910,La Guajira,Cindy Nero
4338,ACH-01,Rico,1751,Gold Cost,Santiago Norrea
9315,ACH-43,Rico,1410,La Guajira,Alex Cremento
2119,ACH-22,Sony,1511,Gold Cost,Alan Brito Delgado
3125,ACH-43,Kalley,384,Gold Cost,Santiago Norrea
656,ACH-01,Kalley,163,Santa Fé,Alex Cremento
285,ACH-01,Sony,1269,La Guajira,Alan Brito Delgado
1884,ACH-43,Rico,799,Melbourne,Jhon Doe
6835,ACH-43,Sony,681,Melbourne,Jhon Doe
8922,ACH-22,Kalley,935,Gold Cost,Alex Cremento
5308,ACH-22,Rico,756,Santa Fé,Santiago Norrea
8941,ACH-01,Sony,655,Melbourne,Alex Cremento
324,ACH-43,Rico,1585,Santa Fé,Jhon Doe
5304,ACH-43,Kalley,536,La Guajira,Alan Brito Delgado
1899,ACH-22,Sony,1234,Medellín,Santiago Norrea
1143,ACH-43,Sony,1084,Melbourne,Alan Brito Delgado
4824,ACH-22,Kalley,204,Santa Fé,Alex Cremento
3981,ACH-43,Kalley,1195,Santa Fé,Cindy Nero
3621,ACH-22,Sony,372,Santa Fé,Cindy Nero
2841,ACH-22,Kalley,981,Medellín,Alex Cremento
4965,ACH-01,Rico,1490,Santa Fé,Santiago Norrea
2987,ACH-22,Rico,1573,Melbourne,Jhon Doe
5288,ACH-43,Rico,252,La Guajira,Jhon Doe
6957,ACH-01,Rico,784,Medellín,Alan Brito Delgado
332,ACH-01,Rico,279,Melbourne,Santiago Norrea
6622,ACH-43,Kalley,1260,Melbourne,Santiago Norrea
9467,ACH-01,Kalley,2000,Santa Fé,Cindy Nero
5128,ACH-43,Kalley,1807,Santa Fé,Santiago Norrea
1958,ACH-01,Rico,858,Santa Fé,Santiago Norrea
901,ACH-01,Sony,1652,La Guajira,Jhon Doe
1822,ACH-01,Rico,250,Melbourne,Cindy Nero
4386,ACH-43,Rico,1509,La Guajira,Jhon Doe
7927,ACH-22,Rico,1906,La Guajira,Alex Cremento
2293,ACH-22,Rico,1234,La Guajira,Alex Cremento
9670,ACH-43,Sony,780,La Guajira,Cindy Nero
3507,ACH-22,Sony,706,Medellín,Alex Cremento
3247,ACH-01,Rico,1848,Medellín,Alan Brito Delgado
5762,ACH-22,Rico,1941,Melbourne,Santiago Norrea
564,ACH-22,Rico,1611,Santa Fé,Alan Brito Delgado
6484,ACH-22,Rico,227,La Guajira,Cindy Nero
1866,ACH-22,Kalley,395,Melbourne,Santiago Norrea
8827,ACH-22,Sony,1777,Melbourne,Santiago Norrea
1221,ACH-01,Sony,1555,Gold Cost,Alan Brito Delgado
3999,ACH-22,Rico,208,Santa Fé,Cindy Nero
3863,ACH-43,Rico,1429,La Guajira,Santiago Norrea
3834,ACH-22,Kalley,1523,Santa Fé,Jhon Doe
2064,ACH-43,Rico,425,Medellín,Cindy Nero
7878,ACH-43,Rico,1911,Melbourne,Alex Cremento
2218,ACH-22,Rico,168,Medellín,Santiago Norrea
1107,ACH-22,Rico,1627,Medellín,Santiago Norrea
2948,ACH-22,Rico,478,Santa Fé,Alex Cremento
1793,ACH-01,Sony,970,Melbourne,Alex Cremento
6118,ACH-01,Rico,892,Santa Fé,Cindy Nero
6668,ACH-01,Rico,1271,Santa Fé,Alan Brito Delgado
2723,ACH-01,Kalley,1642,Santa Fé,Santiago Norrea
5937,ACH-43,Kalley,1551,Santa Fé,Alex Cremento
962,ACH-01,Sony,936,Medellín,Cindy Nero
8804,ACH-01,Kalley,1398,Santa Fé,Cindy Nero
4024,ACH-43,Sony,1809,Gold Cost,Alex Cremento
2360,ACH-43,Rico,1306,Gold Cost,Alan Brito Delgado
715,ACH-43,Sony,457,Medellín,Alex Cremento
2774,ACH-01,Kalley,959,Gold Cost,Alex Cremento
9120,ACH-22,Rico,1559,Medellín,Jhon Doe
3696,ACH-22,Rico,487,Gold Cost,Alex Cremento
3451,ACH-43,Kalley,1592,La Guajira,Santiago Norrea
3092,ACH-01,Sony,948,Medellín,Cindy Nero
2011,ACH-01,Rico,1594,La Guajira,Cindy Nero
3516,ACH-43,Rico,1899,Gold Cost,Jhon Doe
3606,ACH-01,Rico,1507,Gold Cost,Santiago Norrea
7109,ACH-01,Rico,1837,Gold Cost,Alan Brito Delgado
9573,ACH-22,Kalley,1719,La Guajira,Jhon Doe
852,ACH-01,Rico,1997,La Guajira,Cindy Nero
977,ACH-43,Sony,1991,Medellín,Alan Brito Delgado
2475,ACH-22,Sony,1532,Santa Fé,Santiago Norrea
301,ACH-01,Kalley,1473,La Guajira,Santiago Norrea
528,ACH-22,Rico,1569,Gold Cost,Cindy Nero
706,ACH-43,Kalley,1505,Medellín,Jhon Doe
85,ACH-22,Sony,569,Medellín,Jhon Doe
6547,ACH-43,Sony,1799,La Guajira,Alan Brito Delgado
8920,ACH-01,Sony,231,Melbourne,Cindy Nero
8164,ACH-22,Kalley,1208,Melbourne,Jhon Doe
7894,ACH-22,Sony,696,La Guajira,Alan Brito Delgado
5807,ACH-22,Sony,1003,Santa Fé,Santiago Norrea
9387,ACH-01,Sony,1623,La Guajira,Santiago Norrea
8089,ACH-22,Sony,1246,Medellín,Jhon Doe
295,ACH-01,Rico,428,Medellín,Alan Brito Delgado
7544,ACH-01,Sony,1652,Medellín,Jhon Doe
6876,ACH-22,Sony,154,Melbourne,Santiago Norrea
989,ACH-01,Kalley,951,Melbourne,Santiago Norrea
6601,ACH-43,Rico,1281,Gold Cost,Jhon Doe
2209,ACH-22,Sony,1993,Gold Cost,Jhon Doe
3587,ACH-43,Sony,1614,Santa Fé,Cindy Nero
7492,ACH-22,Sony,1712,Melbourne,Jhon Doe
9561,ACH-22,Sony,191,Melbourne,Alan Brito Delgado
8136,ACH-22,Sony,1627,Melbourne,Jhon Doe
5936,ACH-43,Sony,1860,Gold Cost,Santiago Norrea
6870,ACH-43,Rico,950,Medellín,Cindy Nero
7218,ACH-43,Rico,1450,La Guajira,Alex Cremento
1530,ACH-22,Kalley,837,La Guajira,Santiago Norrea
486,ACH-22,Kalley,168,Melbourne,Cindy Nero
893,ACH-43,Rico,554,Medellín,Alan Brito Delgado
8341,ACH-43,Rico,143,Gold Cost,Jhon Doe
6084,ACH-22,Sony,625,La Guajira,Jhon Doe
3556,ACH-01,Rico,140,La Guajira,Alan Brito Delgado
8729,ACH-01,Sony,703,Melbourne,Jhon Doe
8243,ACH-43,Sony,1918,Gold Cost,Santiago Norrea
168,ACH-01,Rico,642,La Guajira,Alan Brito Delgado
8525,ACH-43,Rico,502,Gold Cost,Cindy Nero
4597,ACH-43,Sony,1094,Gold Cost,Santiago Norrea
3461,ACH-01,Sony,1004,La Guajira,Cindy Nero
2407,ACH-43,Rico,127,Gold Cost,Santiago Norrea
6826,ACH-22,Kalley,691,Santa Fé,Alex Cremento
1476,ACH-01,Kalley,431,Gold Cost,Cindy Nero
9942,ACH-22,Sony,944,La Guajira,Cindy Nero
2690,ACH-01,Sony,1115,La Guajira,Cindy Nero
6767,ACH-01,Rico,602,Santa Fé,Cindy Nero
7557,ACH-22,Sony,1329,Gold Cost,Alan Brito Delgado
9068,ACH-01,Sony,1527,Gold Cost,Alex Cremento
6565,ACH-43,Rico,1355,Medellín,Santiago Norrea
3254,ACH-01,Kalley,1634,La Guajira,Santiago Norrea
443,ACH-43,Kalley,1092,La Guajira,Santiago Norrea
1274,ACH-01,Kalley,1678,Santa Fé,Alan Brito Delgado
2083,ACH-01,Rico,766,Medellín,Santiago Norrea
7493,ACH-43,Kalley,1922,Medellín,Cindy Nero
4914,ACH-22,Rico,1636,Gold Cost,Cindy Nero
679,ACH-43,Sony,1259,La Guajira,Santiago Norrea
9798,ACH-22,Sony,344,Gold Cost,Alex Cremento
6863,ACH-43,Rico,1951,Melbourne,Alan Brito Delgado
8695,ACH-22,Sony,190,Santa Fé,Cindy Nero
963,ACH-22,Kalley,340,Gold Cost,Jhon Doe
2054,ACH-43,Rico,454,La Guajira,Alex Cremento
7610,ACH-22,Sony,1858,Medellín,Cindy Nero
2380,ACH-43,Sony,338,Melbourne,Cindy Nero
6097,ACH-22,Rico,112,La Guajira,Alan Brito Delgado
6906,ACH-43,Rico,834,Medellín,Cindy Nero
9936,ACH-01,Sony,1995,La Guajira,Jhon Doe
6623,ACH-01,Kalley,1756,Melbourne,Cindy Nero
6512,ACH-43,Kalley,255,La Guajira,Jhon Doe
4423,ACH-43,Kalley,1247,La Guajira,Alan Brito Delgado
9649,ACH-43,Rico,247,Medellín,Alex Cremento
4762,ACH-43,Sony,1388,Gold Cost,Alex Cremento
7916,ACH-22,Kalley,1777,Melbourne,Alan Brito Delgado
4901,ACH-43,Kalley,1980,Medellín,Cindy Nero
7925,ACH-22,Rico,1473,La Guajira,Alan Brito Delgado
7725,ACH-22,Sony,1741,Santa Fé,Jhon Doe
6514,ACH-01,Sony,1403,La Guajira,Alan Brito Delgado
4654,ACH-43,Kalley,1323,Santa Fé,Cindy Nero
5567,ACH-22,Kalley,795,Medellín,Alan Brito Delgado
8766,ACH-01,Sony,1669,Santa Fé,Alex Cremento
6416,ACH-43,Sony,1551,Melbourne,Jhon Doe
6501,ACH-22,Kalley,1540,La Guajira,Cindy Nero
5200,ACH-01,Kalley,1876,Santa Fé,Alex Cremento
1581,ACH-43,Rico,1049,Medellín,Santiago Norrea
7941,ACH-22,Rico,1492,Medellín,Santiago Norrea
1819,ACH-43,Kalley,208,Gold Cost,Alex Cremento
5578,ACH-01,Kalley,1639,Santa Fé,Alan Brito Delgado
3757,ACH-22,Sony,126,Medellín,Alex Cremento
5466,ACH-01,Sony,609,La Guajira,Jhon Doe
4188,ACH-43,Rico,298,Melbourne,Jhon Doe
6528,ACH-22,Sony,1435,Santa Fé,Alex Cremento
3266,ACH-43,Rico,1361,Gold Cost,Jhon Doe
2652,ACH-01,Kalley,683,Melbourne,Santiago Norrea
202,ACH-01,Rico,795,Medellín,Jhon Doe
1418,ACH-22,Sony,719,La Guajira,Santiago Norrea
4432,ACH-22,Rico,136,Medellín,Cindy Nero
4869,ACH-22,Kalley,527,La Guajira,Alex Cremento
6239,ACH-43,Sony,1988,La Guajira,Cindy Nero
1283,ACH-43,Kalley,581,Santa Fé,Alex Cremento
6622,ACH-01,Rico,1449,Santa Fé,Alex Cremento
2090,ACH-43,Sony,1297,Melbourne,Alex Cremento
1003,ACH-01,Rico,1326,Santa Fé,Jhon Doe
537,ACH-01,Kalley,1406,Gold Cost,Alex Cremento
3710,ACH-22,Rico,1839,Medellín,Santiago Norrea
5613,ACH-22,Rico,1672,Medellín,Alex Cremento
2632,ACH-22,Sony,1650,La Guajira,Jhon Doe
7587,ACH-01,Sony,845,Medellín,Alex Cremento
1784,ACH-43,Rico,422,Santa Fé,Cindy Nero
4122,ACH-22,Rico,1061,Gold Cost,Jhon Doe
4788,ACH-01,Sony,634,La Guajira,Alex Cremento
9451,ACH-01,Kalley,1304,Melbourne,Jhon Doe
1730,ACH-01,Rico,702,Melbourne,Jhon Doe
7428,ACH-22,Kalley,860,Melbourne,Santiago Norrea
3358,ACH-43,Sony,218,Medellín,Alex Cremento
1180,ACH-43,Kalley,1648,Santa Fé,Alex Cremento
9237,ACH-22,Rico,1004,Melbourne,Alex Cremento
7207,ACH-22,Rico,344,Gold Cost,Jhon Doe
8362,ACH-43,Kalley,1712,Medellín,Jhon Doe
731,ACH-43,Rico,1912,Gold Cost,Cindy Nero
1105,ACH-01,Kalley,850,Gold Cost,Cindy Nero
8224,ACH-22,Sony,1576,Medellín,Jhon Doe
6794,ACH-43,Kalley,1952,Melbourne,Jhon Doe
8511,ACH-43,Rico,1594,Santa Fé,Cindy Nero
2365,ACH-43,Sony,1482,Gold Cost,Alan Brito Delgado
4720,ACH-01,Sony,229,Gold Cost,Alex Cremento
9844,ACH-01,Sony,216,Melbourne,Alex Cremento
7174,ACH-43,Kalley,547,Melbourne,Cindy Nero
1637,ACH-43,Rico,1303,Santa Fé,Cindy Nero
9838,ACH-01,Kalley,859,Medellín,Alex Cremento
3098,ACH-01,Rico,1892,Melbourne,Alan Brito Delgado
6516,ACH-43,Rico,442,Medellín,Alan Brito Delgado
3251,ACH-43,Rico,856,Santa Fé,Cindy Nero
1740,ACH-01,Sony,722,Gold Cost,Alex Cremento
8381,ACH-01,Sony,1450,Medellín,Santiago Norrea
4462,ACH-22,Kalley,1590,Santa Fé,Cindy Nero
5986,ACH-22,Sony,619,Medellín,Santiago Norrea
8211,ACH-22,Rico,304,Santa Fé,Santiago Norrea
3988,ACH-01,Rico,1566,La Guajira,Jhon Doe
9084,ACH-01,Kalley,1716,La Guajira,Cindy Nero
1571,ACH-22,Sony,1860,Medellín,Jhon Doe
509,ACH-22,Sony,146,La Guajira,Alan Brito Delgado
3384,ACH-43,Kalley,731,Santa Fé,Alan Brito Delgado
6856,ACH-01,Kalley,1245,La Guajira,Jhon Doe
3165,ACH-22,Kalley,1013,Melbourne,Cindy Nero
6446,ACH-22,Kalley,121,Melbourne,Santiago Norrea
790,ACH-22,Rico,756,Melbourne,Cindy Nero
1306,ACH-43,Rico,240,Medellín,Alex Cremento
7858,ACH-01,Kalley,920,Medellín,Jhon Doe
1796,ACH-22,Kalley,800,Medellín,Jhon Doe
6437,ACH-43,Sony,382,Gold Cost,Alan Brito Delgado
9135,ACH-22,Rico,1734,La Guajira,Jhon Doe
6486,ACH-22,Sony,518,La Guajira,Alex Cremento
9886,ACH-43,Kalley,1080,Medellín,Jhon Doe
6622,ACH-43,Sony,1725,Gold Cost,Alex Cremento
3230,ACH-01,Sony,563,La Guajira,Alex Cremento
2283,ACH-22,Kalley,1285,Gold Cost,Alex Cremento
1875,ACH-43,Rico,988,La Guajira,Alex Cremento
6058,ACH-43,Kalley,1254,Medellín,Jhon Doe
3265,ACH-01,Sony,1572,Medellín,Jhon Doe
6503,ACH-22,Kalley,1814,Gold Cost,Cindy Nero
2647,ACH-43,Rico,1727,Gold Cost,Santiago Norrea
6883,ACH-01,Rico,286,La Guajira,Alex Cremento
1783,ACH-22,Sony,982,Gold Cost,Alan Brito Delgado
7151,ACH-01,Rico,1525,Medellín,Alex Cremento
5187,ACH-22,Rico,259,Gold Cost,Jhon Doe
210,ACH-22,Kalley,811,Melbourne,Jhon Doe
8934,ACH-22,Kalley,1906,Gold Cost,Alan Brito Delgado
8726,ACH-43,Kalley,1023,Melbourne,Jhon Doe
5862,ACH-22,Kalley,1519,Melbourne,Alan Brito Delgado
3777,ACH-43,Kalley,170,Melbourne,Alex Cremento
2936,ACH-43,Sony,1692,Medellín,Cindy Nero
7763,ACH-43,Sony,1521,Melbourne,Jhon Doe
506,ACH-22,Rico,1616,Melbourne,Cindy Nero
9383,ACH-01,Rico,426,Melbourne,Jhon Doe
341,ACH-01,Kalley,1274,La Guajira,Alex Cremento
2820,ACH-22,Kalley,1398,La Guajira,Alan Brito Delgado
5758,ACH-22,Sony,274,Santa Fé,Santiago Norrea
9525,ACH-43,Rico,1470,Melbourne,Jhon Doe
2988,ACH-22,Sony,547,Santa Fé,Jhon Doe
6925,ACH-01,Sony,576,La Guajira,Alan Brito Delgado
4052,ACH-43,Sony,1285,La Guajira,Jhon Doe
6906,ACH-01,Rico,188,Santa Fé,Alan Brito Delgado
7169,ACH-43,Kalley,1744,Santa Fé,Cindy Nero
4950,ACH-43,Rico,804,Santa Fé,Jhon Doe
2602,ACH-01,Kalley,1741,Santa Fé,Cindy Nero
3343,ACH-22,Kalley,1871,Medellín,Jhon Doe
9067,ACH-22,Rico,1461,La Guajira,Alan Brito Delgado
4720,ACH-01,Sony,1863,Gold Cost,Cindy Nero
8374,ACH-22,Rico,1770,Medellín,Alan Brito Delgado
4964,ACH-22,Sony,755,Melbourne,Jhon Doe
2160,ACH-43,Sony,536,Gold Cost,Alan Brito Delgado
8690,ACH-01,Kalley,486,Gold Cost,Cindy Nero
6693,ACH-22,Rico,977,Melbourne,Jhon Doe
4722,ACH-22,Kalley,1637,Medellín,Alan Brito Delgado
1807,ACH-22,Sony,1061,Medellín,Jhon Doe
7410,ACH-22,Rico,562,Melbourne,Alan Brito Delgado
907,ACH-43,Rico,696,Santa Fé,Santiago Norrea
1747,ACH-01,Rico,402,La Guajira,Jhon Doe
4493,ACH-22,Sony,846,Medellín,Alex Cremento
1149,ACH-22,Kalley,1096,Medellín,Alan Brito Delgado
9062,ACH-01,Kalley,1156,Santa Fé,Santiago Norrea
7241,ACH-01,Kalley,930,Melbourne,Santiago Norrea
594,ACH-22,Sony,137,La Guajira,Alan Brito Delgado
1193,ACH-43,Sony,1435,Medellín,Alan Brito Delgado
3472,ACH-22,Kalley,1439,La Guajira,Alex Cremento
107,ACH-43,Sony,531,La Guajira,Cindy Nero
7937,ACH-01,Sony,375,Melbourne,Alex Cremento
2906,ACH-01,Kalley,264,Gold Cost,Alan Brito Delgado
7994,ACH-22,Kalley,558,Medellín,Alan Brito Delgado
8146,ACH-22,Kalley,1006,Melbourne,Alan Brito Delgado
3547,ACH-22,Sony,572,Melbourne,Alex Cremento
8409,ACH-22,Rico,1412,Medellín,Cindy Nero
1291,ACH-22,Kalley,1222,Gold Cost,Jhon Doe
5917,ACH-43,Rico,959,Medellín,Jhon Doe
6210,ACH-22,Sony,926,Medellín,Alex Cremento
8843,ACH-01,Sony,878,Santa Fé,Alan Brito Delgado
308,ACH-22,Sony,961,Melbourne,Jhon Doe
6590,ACH-43,Kalley,1481,La Guajira,Santiago Norrea
1130,ACH-22,Rico,1962,Medellín,Alex Cremento
1284,ACH-01,Kalley,1746,La Guajira,Jhon Doe
9776,ACH-01,Kalley,1856,Gold Cost,Alex Cremento
5168,ACH-01,Sony,1134,Santa Fé,Santiago Norrea
8163,ACH-01,Rico,504,Medellín,Cindy Nero
9653,ACH-22,Kalley,1463,Santa Fé,Santiago Norrea
3853,ACH-01,Kalley,1014,Melbourne,Jhon Doe
4779,ACH-22,Rico,536,Medellín,Alan Brito Delgado
7661,ACH-43,Rico,215,Gold Cost,Cindy Nero
3934,ACH-22,Sony,396,Gold Cost,Santiago Norrea
9759,ACH-43,Kalley,1069,Santa Fé,Alex Cremento
7232,ACH-43,Kalley,1559,Gold Cost,Santiago Norrea
4687,ACH-43,Sony,816,Gold Cost,Alan Brito Delgado
4792,ACH-43,Sony,291,Medellín,Santiago Norrea
7294,ACH-22,Rico,798,Gold Cost,Santiago Norrea
1583,ACH-22,Kalley,778,Gold Cost,Jhon Doe
8417,ACH-22,Rico,590,La Guajira,Cindy Nero
4161,ACH-22,Sony,1428,Melbourne,Santiago Norrea
1360,ACH-22,Kalley,907,La Guajira,Cindy Nero
5310,ACH-22,Rico,802,La Guajira,Santiago Norrea
9607,ACH-01,Rico,141,Medellín,Santiago Norrea
788,ACH-22,Rico,977,Melbourne,Cindy Nero
4445,ACH-43,Rico,1270,Melbourne,Jhon Doe
6142,ACH-22,Sony,843,Santa Fé,Alan Brito Delgado
5507,ACH-01,Rico,1700,Medellín,Alan Brito Delgado
7724,ACH-22,Rico,1632,Gold Cost,Santiago Norrea
